Date,BTC,SJC,VNINDEX
2023-08-02,0.8670879984036706,4.517492628777198,1.1648349114553147
2023-08-03,1.2786694718411096,3.1195776828428,0.44733625406542243
2023-08-04,0.7026849578038452,3.186879167823198,0.6889279747046784
2023-08-07,0.616241407592022,3.0506834899007296,0.6188345450029442
2023-08-08,0.5530731737456995,2.96260911036047,0.5662920954769057
2023-08-09,0.5641632261968565,2.9478716537024385,0.46085869484240316
2023-08-10,0.5519660758459777,2.974363401102631,0.5771096319953539
2023-08-11,0.5373174188561647,3.046106538907889,0.7095188606045744
2023-08-14,0.502695743841719,3.024276425663064,0.6726379474432553
2023-08-15,0.4574057002776133,3.0553790012481374,0.6420038000037653
2023-08-16,0.4744143173543547,3.0568811516440753,0.6401953812573913
2023-08-17,0.6082216813756536,3.0615528174516626,0.6224146112135509
2023-08-18,4.0361391408940905,3.178251181985381,1.20925141442767
2023-08-21,4.3561529524490545,5.385913330261671,23.480152942040466
2023-08-22,4.936549140017343,3.3178785118637477,22.98039332100259
2023-08-23,5.108264121009853,2.920979958057035,22.23725801418741
2023-08-24,5.105978888413998,3.3447934571116833,22.060288140401106
2023-08-25,5.070938646049539,3.2674124428062834,21.528406558021153
2023-08-28,4.901092363203807,3.2421506775862086,20.874670910695592
2023-08-29,4.2653506709695925,3.260222803000834,20.46277563251362
2023-08-30,5.457750954129237,3.21059426013367,19.64082874169356
2023-08-31,5.1705548127930605,3.171857803416722,18.772999114350043
2023-09-05,9.681459197408959,3.079799501259861,18.629610854260157
2023-09-06,8.991374892895498,3.3063152326693324,16.515957280365377
2023-09-07,7.518818406686057,3.7022802256850063,14.876615095881219
2023-09-08,6.922672341620828,3.884980087060186,13.706300423877249
2023-09-11,6.882239719386451,3.2765640205246527,12.683366978241473
2023-09-12,7.856150172913456,3.3267609440600254,13.853881053609419
2023-09-13,7.471613993406956,3.4241225818758547,13.43689303776836
2023-09-14,6.915944505255023,3.3488306932035194,13.377832607511564
2023-09-15,6.133408865391765,3.3434467964615355,13.385226882478108
2023-09-18,5.660838803943891,3.3752045834466005,13.33420699456147
2023-09-19,4.664049395563885,3.2865072959951003,13.290699142962637
2023-09-20,4.248701421923262,3.2955937224234066,13.459828748480918
2023-09-21,3.338354267140853,3.3762558243069285,13.692396475257596
2023-09-22,4.23580669973842,3.3870748458549427,13.849206018550698
2023-09-25,3.203182809936367,3.4039450177267283,13.210693895103365
2023-09-26,3.347211529695382,3.724512417767478,11.062095476767286
2023-09-27,3.7931586948846907,3.4823794936646113,11.0145809061577
2023-09-28,4.234103631449015,2.9298841155333655,11.454239144062129
2023-09-29,4.065477227845626,2.7184022056894297,11.558821516694861
2023-10-02,4.163755017270887,2.6558218214168483,11.947572902450032
2023-10-03,4.175155981896483,2.6541294073399446,12.148009035306927
2023-10-04,5.706089731233266,2.5816540418891365,9.448682284877252
2023-10-05,5.524182066723881,2.6300979901889843,9.657652577612586
2023-10-06,5.168851503108951,2.683259201839283,9.370098860885923
2023-10-09,5.141612636724069,2.5266922982797424,9.522276956998843
2023-10-10,4.7154841899647355,3.085747781816117,9.515041366648013
2023-10-11,4.7090924977825965,3.1632445377982266,9.58990077478148
2023-10-12,5.1813631373586855,3.2138074170732223,9.392657646219538
2023-10-13,4.908056295462826,1.922029423675231,9.539831387769881
2023-10-16,3.7652659697584023,2.0172759264828977,10.108651061624773
2023-10-17,4.968053580460463,1.882300122503644,10.190147611880873
2023-10-18,4.054449960454953,1.8519606485601914,9.524092655610794
2023-10-19,4.526448116149262,1.848658798928382,9.125189843666181
2023-10-20,4.943742950622044,1.7645659358706434,8.872286860969059
2023-10-23,4.2318540361863555,2.270538528326027,8.875666785696046
2023-10-24,4.307631244211918,2.581284661063288,11.065587102873364
2023-10-25,4.561101394660683,2.4910781563650453,10.667594170313254
2023-10-26,4.164224842916175,2.4993963639842187,10.474447012592004
2023-10-27,3.6090220658680283,3.447276864607274,11.194554803449563
2023-10-30,3.6424019465833957,2.3879336096645387,11.086282577674666
2023-10-31,3.8846117282524295,2.3115391643899086,11.115376468611615
2023-11-01,4.543991399946156,2.136019443694037,11.05059224010242
2023-11-02,4.426449065737803,1.7951876820623713,10.957492643018396
2023-11-03,4.315259959106532,1.8304744493044867,11.026571437975718
2023-11-06,4.323220435567821,1.8211616116821872,10.91727496293835
2023-11-07,4.20256557571721,1.5729637269347507,10.672480647631865
2023-11-08,3.8196329968591125,1.8979316388260226,10.625677938783163
2023-11-09,3.753322681714677,1.5666413107449983,10.563909120894321
2023-11-10,3.7545305326368683,1.6592140367875818,10.487735255436226
2023-11-13,3.728372960490911,1.69104368263574,10.453410892310078
2023-11-14,4.179760524843346,1.7230960905216808,9.892778970987393
2023-11-15,5.6819304909614505,1.7130118046623677,9.432759691069869
2023-11-16,7.701515119514768,1.979142541873602,8.561920759850816
2023-11-17,13.910283777113586,2.1317460694683765,7.647623342022458
2023-11-20,11.429665975119352,1.8967555851890472,8.335269674852942
2023-11-21,10.875676421140422,2.2769306526291944,7.622479922734692
2023-11-22,15.161683098991418,2.088693522122387,7.674464172726947
2023-11-23,17.11819143241764,4.267142618730535,5.729760432321173
2023-11-24,13.847170995878678,4.164245214240092,7.245041100919359
2023-11-27,12.733788998081852,3.827090136367095,6.393401157064316
2023-11-28,12.63357984427811,4.267159315519087,6.29042318897114
2023-11-29,12.155897778161462,4.6449905902664845,5.6425194549947655
2023-11-30,8.850232199851382,4.561750539719423,5.472086428852741
2023-12-01,7.554035909277879,4.975372165173086,5.564937326402042
2023-12-04,7.343794792997127,5.242470690007616,5.629120609333915
2023-12-05,10.136337518205762,6.61331902896356,5.562752298582996
2023-12-06,11.101817161365691,5.9679129259812,5.551204951362676
2023-12-07,9.4581199398161,5.9074853803068645,5.402475315727717
2023-12-08,9.060976398781118,5.861052112034926,5.297468682514717
2023-12-11,8.216896914482309,6.0186607903680915,5.175794940023137
2023-12-12,14.189184015367463,7.951492636386758,6.100073115812254
2023-12-13,11.459988688726042,7.767657076546975,4.931208319088576
2023-12-14,11.077757008574608,7.43051237613781,5.354783469635227
2023-12-15,9.804178685504429,7.699010079711066,5.1865615776811484
2023-12-18,10.393359638362243,7.375625077325387,5.3250570436860105
2023-12-19,9.804156187366752,7.159451252448134,5.285116075617291
2023-12-20,9.115303316405832,7.178654065345757,5.4230856736520945
2023-12-21,9.211269597822769,7.099001860798159,5.755174314249956
2023-12-22,7.816043196764422,7.281033950841154,6.174737751997417
2023-12-25,6.2654463941713034,5.131026797814431,8.658178435187313
2023-12-26,6.720829748274748,3.3462907600752545,11.697739655555194
2023-12-27,8.445947526411246,3.137102461921326,12.107432720162603
2023-12-28,7.012197304380441,3.084828035364473,12.84174781223687
2023-12-29,8.026516666774675,3.3221699811669225,16.120003409639907
2024-01-02,8.579311217379049,3.4252677360302686,17.578544335421718
2024-01-03,9.789238614401363,2.859623970516756,17.491248116932578
2024-01-04,12.923265036453891,2.622168608060993,17.135332209512498
2024-01-05,10.977797721751937,2.2304650130703596,17.29006130831028
2024-01-08,8.013520828372577,1.905991258664208,17.01640489548447
2024-01-09,8.94445958779314,2.006846745041624,17.25745733070503
2024-01-10,8.5407899467009,1.9008127736593883,17.43772455999992
2024-01-11,7.079608071556198,1.857185296017061,17.16681790239457
2024-01-12,5.618233999654776,1.7816167515302683,18.405126803064675
2024-01-15,8.36589429312391,2.356207363333074,18.743372976475204
2024-01-16,8.037331843183637,2.210888100057584,18.460827724650763
2024-01-17,7.61301917433872,1.9692514023519458,18.094175977568096
2024-01-18,7.232482690908649,1.9018486923100375,17.930853619035425
2024-01-19,7.27346007773818,1.1570596790285492,18.30675307423215
2024-01-22,6.740714550038584,1.1461298919377194,18.055867939645097
2024-01-23,7.945288699316555,1.563277111067496,17.29338418945523
2024-01-24,7.429396162070612,1.5606504075604932,17.296988578271833
2024-01-25,7.2444039377671965,1.5335478022206583,16.951236577299078
2024-01-26,7.050518986306498,1.6046695042782333,16.649938903190055
2024-01-29,7.0994040908855975,1.57009861414108,16.399506597903944
2024-01-30,7.079640994415359,1.5233595324532834,16.148165862945664
2024-01-31,6.861589623940789,1.4670027642021521,15.933127730574947
2024-02-01,6.777514665591178,1.4972066790286176,15.676147143407437
2024-02-02,6.373681033808376,1.3572475270054896,16.146950320170838
2024-02-05,6.157460358962885,1.5989472411667482,16.10379333217694
2024-02-06,6.149152908792166,1.6691710422722328,16.089481831475783
2024-02-07,5.922757492670638,1.813192851461698,16.22564330873525
2024-02-15,5.8896402330651405,1.9859223865480446,16.197711103558433
2024-02-16,7.114952612459058,2.85909750044806,15.720446923926911
2024-02-19,6.816535792966816,3.0166795394370283,15.496880653327704
2024-02-20,6.349823849569525,2.964147681806628,15.918546361867191
2024-02-21,5.878551198712756,2.8281894536202556,16.412016779253413
2024-02-22,5.807328921299682,3.079451631825758,16.37467582061749
2024-02-23,5.651408739034613,2.84360251507767,16.950755154200394
2024-02-26,6.164933340690293,3.430352948431048,15.338994212653123
2024-02-27,5.928494012055896,3.08438473799143,15.643789377184925
2024-02-28,5.919120256048071,2.9063871421678655,15.611395759408742
2024-02-29,5.879810771110128,2.866824781592192,15.678789885026866
2024-03-01,5.877266269998504,2.4103128500721605,15.52805745870508
2024-03-04,5.8299632578575284,2.2628694046156306,14.885586917491732
2024-03-05,7.5615928681664,4.483291490422737,14.362368893906808
2024-03-06,6.119073891706773,2.258392291846867,15.143340259252746
2024-03-07,6.41466951875257,1.5578750069168867,16.650224698983152
2024-03-08,6.0888923750107455,2.410621374906796,15.811574795272287
2024-03-11,7.76547891499929,2.6673995789235128,18.539714308808676
2024-03-12,7.590868706681442,2.46888442995824,18.922223335807708
2024-03-13,7.607271856330389,1.915538700705588,17.971211444644418
2024-03-14,7.57560964223345,2.4807046630341834,19.208555190604493
2024-03-15,7.668683915971986,2.3631784079692686,18.146067978197543
2024-03-18,7.718732076120693,2.1982419095604167,18.676711056302754
2024-03-19,7.386397835907799,2.13945320841209,16.85861469423614
2024-03-20,5.036931163465108,1.2002904331492315,19.16814943318491
2024-03-21,4.979018121082602,0.5974624579984544,18.580088485452638
2024-03-22,5.018205707697643,0.7273288421435264,16.92209338053372
2024-03-25,5.212433920470804,1.0012057175118327,14.640345385300368
2024-03-26,4.9426722822203395,0.8157232913916124,17.328052613925728
2024-03-27,4.843003144906543,0.5864706237254769,15.944942481593149
2024-03-28,4.694533874751006,0.8636809620318431,14.980102562614462
2024-03-29,4.504638092038116,0.6471953197710323,14.150268968227486
2024-04-01,4.585397709955064,0.6100450483177311,14.380734275106533
2024-04-02,4.314826713995112,0.4514466790703997,13.474407489672647
2024-04-03,4.9921237542668635,0.5386383985770071,12.971991454836617
2024-04-04,5.905707213264321,0.5994105443584363,14.816616817594364
2024-04-05,5.886020297575534,0.4187264988044337,14.306090876471632
2024-04-08,6.152125788527907,0.4384668982544304,15.123348003741466
2024-04-09,6.565058910479104,0.748351740413622,15.432750369351222
2024-04-10,10.028351957047354,2.350198225755451,20.007925486261758
2024-04-11,10.357234497688406,2.8893975478101797,19.83220645511198
2024-04-12,10.090920477502852,2.9847983165497305,20.423801595983626
2024-04-15,10.153698630471075,3.021340743141021,19.766909488149565
2024-04-16,9.068625855818668,2.2897324283383758,9.39501937279279
2024-04-17,9.429320476820768,2.4283426278448927,9.48306608171533
2024-04-19,9.110924991908542,2.46476386871477,10.134483478490708
2024-04-22,9.164233280362666,2.75732726110105,10.212145632926239
2024-04-23,9.054834131513111,2.7451670109062576,10.040485944120746
2024-04-24,8.974986660341278,2.593081892301108,10.085471066085272
2024-04-25,13.958644160132938,3.9169506056209724,9.831713495460336
2024-04-26,14.016828966293692,4.557337498469116,9.83531289025954
2024-05-02,13.839070478810855,4.507806718503915,10.0930445208655
2024-05-03,11.674254759610193,2.7575711685380644,9.366194552788654
2024-05-06,11.681627511175108,2.7445501462521005,9.318920785205876
2024-05-07,11.289373850267436,2.7131563099207057,9.460012917733351
2024-05-08,11.155143869794305,2.6855701448306624,9.687326366218896
2024-05-09,11.248658824695191,2.645714875403238,9.599362030900538
2024-05-10,11.206764046741679,2.1553067900956013,10.5114341051613
2024-05-13,17.456115857279464,2.1921790879432135,11.549834151054373
2024-05-14,15.086598477739022,1.9630251384012753,11.058765038563124
2024-05-15,14.261836181362975,2.144754701729179,11.235024112285096
2024-05-16,14.607590936137116,2.075811488773893,11.339254965714984
2024-05-17,13.852256012780673,2.8378557483440425,10.972346242356746
2024-05-20,13.510122656548385,3.449796249847048,10.969959258660777
2024-05-21,13.763255545315944,3.4513710376547158,11.156559296696233
2024-05-22,13.62416730847481,3.741885070724771,11.245048628714827
2024-05-23,13.484249082189493,4.015095129838874,10.877879122372757
2024-05-24,13.390165014098354,4.029448746768272,10.921633531421937
2024-05-27,12.938058413551424,4.7055299040066885,9.21059473175696
2024-05-28,12.95104732012321,5.087053692768495,9.271924829566036
2024-05-29,12.916609857159322,5.087329586615274,9.365444610518303
2024-05-30,12.955185393693124,5.2982402822775,9.251127595722796
2024-05-31,11.743859788944777,4.277912743322521,9.302276392496733
2024-06-03,11.435659601756864,3.565220281215664,10.322742780901029
2024-06-04,9.84893521055552,0.6626871513438881,12.659741092058919
2024-06-05,8.369432701729519,0.8910942372305608,12.6267403658182
2024-06-06,6.558492180409125,1.0656611413766726,13.001886997835522
2024-06-07,5.305915094896518,1.1066714970851876,13.514687047301631
2024-06-10,5.436582378456789,1.1877885407117095,13.625712283691671
2024-06-11,4.857534930777041,1.6158910409378446,13.827448293275445
2024-06-12,5.168202342042816,1.4651707279399462,13.865316992754673
2024-06-13,4.961891136956331,1.7498643272799375,13.703677903929123
2024-06-14,4.996613985053222,1.693851518553724,13.81330064716504
2024-06-17,5.069176385747188,1.9221367482537,12.55458560483309
2024-06-18,5.075936487510391,2.106555984517111,12.62132611276865
2024-06-19,5.01644112267059,2.0120145705123327,12.576299988192897
2024-06-20,5.089151255577762,2.146345664104643,12.569366106625369
2024-06-21,5.178925042286853,2.277898518562471,12.58809696865103
2024-06-24,5.1978808465081965,2.303994613296312,12.454436769825017
2024-06-25,5.555498149324056,1.9528574540762622,17.21585029188235
2024-06-26,5.71017691301714,1.959931014560734,16.92533465330802
2024-06-27,5.599744072207724,1.9156167195620855,16.4631517245841
2024-06-28,5.95024588538916,1.996854739811671,16.353089287037225
2024-07-01,5.966266545717891,1.9489312332197195,16.921360561970168
2024-07-02,5.833928525553689,1.904078251076624,16.605691361477536
2024-07-03,5.9275356449478345,1.910392107660197,16.345646628083788
2024-07-04,4.7989408021234965,1.7452476113266724,15.125889482088384
2024-07-05,2.4711753884692045,1.446957078329092,12.42361257013258
2024-07-08,2.673065573943867,1.4622700138111844,11.734342361728455
2024-07-09,3.1467694763840814,1.5652438383172096,11.320372865135486
2024-07-10,3.396223133529652,1.6175767705831956,10.97492719413503
2024-07-11,3.7253546056592812,1.6926580284654658,10.998635809890612
2024-07-12,3.9689005437524183,1.755614630027913,10.679476833519397
2024-07-15,4.286583541107647,1.7656166639456128,10.666782254113338
2024-07-16,2.7629999708369435,1.5788697320026968,8.87441731059624
2024-07-17,3.136056984850466,1.6925544082652122,8.682210685140934
2024-07-18,3.1756143492554068,1.6904530005955598,8.923464493616095
2024-07-19,4.303819076054161,0.7674757722777592,14.445009698791921
2024-07-22,3.9728415457967348,0.9046898933284919,12.9728827267917
2024-07-23,3.310311695092971,1.0363342718154533,11.840488915546532
2024-07-24,3.398137384642508,1.0294528569728567,9.14611129464291
2024-07-25,3.302808491780762,0.9897477613173833,9.540638842515003
2024-07-26,2.965362916562686,1.0886855685117158,9.088006703006524
2024-07-29,2.947717542775219,1.0481370963694947,9.360902712882258
2024-07-30,2.950980033847961,0.9817685859174641,9.583569111716683
2024-07-31,2.9604479035463926,0.9668183700676791,9.848724184253143
2024-08-01,2.918175956619806,0.898240547524054,9.68832338960317
2024-08-02,2.4641752174946907,0.6354668621329385,7.089242656892781
2024-08-05,2.2587175952660465,0.6673420824056642,6.332849775930827
2024-08-06,18.41320958953503,0.7821204269141235,27.646411391448634
2024-08-07,18.44046959080502,0.7932102618090187,27.575745316338242
2024-08-08,18.43840142953448,0.7020669218958497,26.95110659759604
2024-08-09,17.7355743762187,0.7326340101281192,25.63836787319679
2024-08-12,17.874130915540565,0.672878087189932,25.527010370503767
2024-08-13,17.629422758154345,0.6198350257295426,24.901239557462162
2024-08-14,17.75988924433176,0.698124436563341,25.091956027806305
2024-08-15,17.302034434511025,0.6471564258618168,24.316615925710227
2024-08-16,17.224157356790137,0.617792017420693,24.114621390104052
2024-08-19,17.101218645451134,0.5980222714268013,24.141454724062207
2024-08-20,17.351309480336486,0.5628800468961193,24.120017091206158
2024-08-21,17.436769111369486,0.5942086637852451,24.157028893566267
2024-08-22,17.504555506768614,0.5720825481372205,24.101872450788054
2024-08-23,17.63038286857437,0.5491092529549713,24.011645963967553
2024-08-26,17.203204661405657,0.5266033097737988,23.457614601378452
2024-08-27,17.25622901550462,0.5176973495936488,23.41230465326819
2024-08-28,14.16317588627919,0.5422384528305457,20.268746062619524
2024-08-29,14.27377694421862,0.5200804369699719,20.014287509048977
2024-08-30,14.715343386813817,0.518504927169916,20.06383266194921
2024-09-04,15.111307993894874,0.5321292554189561,20.090728476849495
2024-09-05,15.126814150020673,0.5233650747418217,20.176678377751113
2024-09-06,14.86714176528987,0.5326841002351035,20.00050187289889
2024-09-09,13.36001862120616,0.5314264769279653,18.277943972815404
2024-09-10,13.376182234829725,0.5084061660900363,18.37410458096369
2024-09-11,12.798944867714003,0.4829126899980274,18.256406053952535
2024-09-12,13.079418992275526,0.48296031054845256,18.21834185583915
2024-09-13,13.436800533426108,0.49934927871728707,18.277393007093167
2024-09-16,13.450309240879598,0.49071054362983535,18.30642193608264
2024-09-17,13.672953804428612,0.4724685328499012,18.803664417213295
2024-09-18,13.710304972189913,0.5005771320088059,18.825640647958174
2024-09-19,13.826952239395762,0.5079833700373793,18.814168099052598
2024-09-20,14.013232285148469,0.5224368644117794,18.878341961508283
2024-09-23,14.424187833071967,0.5640358863074124,19.105344595359107
2024-09-24,14.826304188170758,0.6316210814642509,19.319617655181197
2024-09-25,15.018435828837774,0.44660879844725665,19.591012251996876
2024-09-26,14.94535100522867,0.4612172034108797,19.606229828645326
2024-09-27,15.037491030403594,0.4896722062384895,19.72029931922974
2024-09-30,15.345775134668106,0.5429053976663822,19.921399115415273
2024-10-01,14.167952302783748,0.5431089635590247,19.10691810472265
2024-10-02,12.420328835976779,0.5472706337368849,17.634832218833008
2024-10-03,12.46186879645611,0.5793346385264742,17.53691274511292
2024-10-04,12.018510313380427,0.6158871903747976,16.97691286684212
2024-10-07,12.027908631138295,0.6367999389471635,16.916297968710726
2024-10-08,12.467646616439543,0.713232383723561,17.170521375857263
2024-10-09,12.876500916502497,0.5503088357216135,17.61565963164662
2024-10-10,12.498899269611863,0.5512414075506844,17.41725290831475
2024-10-11,12.718358613994718,0.5584404510257546,17.605879634799436
2024-10-14,12.731344700500369,0.5905170032302842,17.647867619758493
2024-10-15,12.390739414290108,0.5780372697650971,17.46304599074511
2024-10-16,12.528217595450586,0.6248587755107504,17.456682630688647
2024-10-17,12.778190118338683,0.5157400999488915,17.68535029305105
2024-10-18,13.122786848779178,0.5904371775489414,17.88417292900366
2024-10-21,13.278104734064511,0.6457593450182708,17.992510000374416
2024-10-22,13.322604089627932,0.39497638589884865,17.995777306994697
2024-10-23,12.615821726513888,0.3682790345570952,16.83272884957273
2024-10-24,12.743608612692869,0.4291891080794419,17.269668981017027
2024-10-25,11.587415216582208,0.441486413208636,15.367130269954854
2024-10-28,11.462850767943367,0.45165080610468644,15.397738876372802
2024-10-29,11.246648875542187,0.4744543341536511,15.437139949551081
2024-10-30,11.156877387287278,0.49942528278361653,15.481263622740137
2024-10-31,11.126901602753826,0.4554511441799858,15.337337969325482
2024-11-01,10.453274593255102,0.477782985414954,14.87678021190586
2024-11-04,10.268315841252008,0.4759030108328455,14.572489524377207
2024-11-05,10.385335754012493,0.4764407660131198,14.673454166383914
2024-11-06,10.607547243162262,0.5219699682624923,14.941536605461748
2024-11-07,10.003229712864503,0.5416580914789138,14.401961328422496
2024-11-08,10.323994489035082,0.713233695008475,14.384139040293341
2024-11-11,10.092328709556087,0.7315484107632275,13.993254335746608
2024-11-12,7.405160298087143,0.8390217411793688,11.497376615734767
2024-11-13,7.415685266664918,0.9003913102545336,11.44432280415517
2024-11-14,7.517164883464378,0.8660918474721613,11.756737231111746
2024-11-15,8.292383019609073,0.8800661128796516,12.351191749418655
2024-11-18,8.02197513291566,0.8226831987594108,12.087240425358992
2024-11-19,8.368010556224824,0.8611336022853577,12.51204695874424
2024-11-20,7.713678022387338,0.9809290121978842,11.442858374749553
2024-11-21,7.8412018090948665,0.9949214985637389,11.741848029136637
2024-11-22,7.781513114554073,0.9813139474070254,11.893317358164147
2024-11-25,8.240520857950473,1.1045725859275324,12.60935830507125
2024-11-26,6.255782911954954,1.1779995401740795,10.8012304688764
2024-11-27,6.2847004334755425,1.1852939822977748,10.925005307758262
2024-11-28,6.3114492399290345,1.153388882562112,11.010806140804586
2024-11-29,6.584124162889349,0.9900868393876272,11.366092033068377
2024-12-02,6.7528331165282784,0.9515487208635709,11.551181298516644
2024-12-03,6.761189996675543,0.9594532119611587,11.631552232628529
2024-12-04,6.949771818939721,0.8608043736866855,11.793414884213183
2024-12-05,6.671854917899955,0.7887318013664602,11.38194228595345
2024-12-06,6.71095121855998,0.7861992527569361,11.405592852439927
2024-12-09,6.779160886638436,0.7889049426384798,11.459298369419567
2024-12-10,6.441966090794871,0.8573894574435692,11.013588790151108
2024-12-11,6.606777076461756,0.8557515042076802,11.086463895065302
2024-12-12,6.334041317119398,0.7265547994395272,11.068922779789315
2024-12-13,6.3142022931957476,0.6625861867939564,11.00198607252414
2024-12-16,6.430896975595434,0.6731017636127601,11.069683191618662
2024-12-17,6.238924072506247,0.6545602150730412,11.20669077654648
