Date,spectral_radius,stable
2024-11-04,0.9571927499204768,True
2024-11-05,0.9572106073165102,True
2024-11-06,0.957163289921117,True
2024-11-07,0.9570070494881495,True
2024-11-08,0.956451518876509,True
2024-11-11,0.9550342881127167,True
2024-11-12,0.9590198299557618,True
2024-11-13,0.9581202669111971,True
2024-11-14,0.9576452470039986,True
2024-11-15,0.957511349836203,True
2024-11-18,0.9565363158473242,True
2024-11-19,0.9563910550808138,True
2024-11-20,0.9557876815492216,True
2024-11-21,0.9556928261011328,True
2024-11-22,0.9561441889713891,True
2024-11-25,0.9561468168958378,True
2024-11-26,0.9587085389672061,True
2024-11-27,0.9591821631425576,True
2024-11-28,0.9588511809311197,True
2024-11-29,0.9580493470667141,True
2024-12-02,0.9577200508688088,True
2024-12-03,0.9577872810544248,True
2024-12-04,0.9573561122512403,True
2024-12-05,0.9571875829287413,True
2024-12-06,0.9571955560213108,True
2024-12-09,0.9571728129441373,True
2024-12-10,0.9570853884895523,True
2024-12-11,0.9570171180582134,True
2024-12-12,0.9568068370924772,True
2024-12-13,0.9565410764357256,True
2024-12-16,0.956489432831539,True
2024-12-17,0.9565210127783023,True
2024-12-18,0.9562679094296421,True
2024-12-19,0.9561229121985939,True
2024-12-20,0.9560906228131636,True
2024-12-23,0.9558024657837527,True
2024-12-24,0.9560304475137671,True
2024-12-25,0.9559557543357943,True
2024-12-26,0.9557214034928765,True
2024-12-27,0.9557722780992334,True
2024-12-30,0.9558479035355835,True
2024-12-31,0.955903175531088,True
2025-01-02,0.9560004012064961,True
2025-01-03,0.95563307877152,True
2025-01-06,0.9554242333560172,True
2025-01-07,0.9554080114646798,True
2025-01-08,0.9555235667071227,True
2025-01-09,0.9556259087785012,True
2025-01-10,0.9556809266899021,True
2025-01-13,0.9552692593955155,True
2025-01-14,0.9551470798262711,True
2025-01-15,0.9551676583606952,True
2025-01-16,0.9551456495086319,True
2025-01-17,0.9551539334695445,True
2025-01-20,0.9551168404676582,True
2025-01-21,0.9549958352126742,True
2025-01-22,0.9548614044150525,True
2025-01-23,0.9547017450463144,True
2025-01-24,0.9547026784068947,True
2025-02-03,0.9547477215870191,True
2025-02-04,0.9544759836737925,True
2025-02-05,0.9545211950443729,True
2025-02-06,0.9545638593114447,True
2025-02-07,0.9546188823399222,True
2025-02-10,0.9544321647111672,True
2025-02-11,0.9544812732247141,True
2025-02-12,0.9543680739939767,True
2025-02-13,0.9542672117320882,True
2025-02-14,0.9544095224255832,True
2025-02-17,0.9541515038710963,True
2025-02-18,0.9542399830193208,True
2025-02-19,0.9541552908550843,True
2025-02-20,0.9542416899932286,True
2025-02-21,0.953909191933008,True
2025-02-24,0.9539977783993829,True
2025-02-25,0.9544218519389266,True
2025-02-26,0.9545834414233038,True
2025-02-27,0.9553459274274461,True
2025-02-28,0.9547723776492989,True
2025-03-03,0.9546263952354543,True
2025-03-04,0.9546285589929854,True
2025-03-05,0.9547059736243433,True
2025-03-06,0.9537478187840053,True
2025-03-07,0.9532237009156139,True
2025-03-10,0.9533902524913888,True
2025-03-11,0.9547289681817059,True
2025-03-12,0.9547784009058197,True
2025-03-13,0.9548850132912869,True
2025-03-14,0.9548446509938038,True
2025-03-17,0.9563356831428708,True
2025-03-18,0.955341764310866,True
2025-03-19,0.956779248266214,True
2025-03-20,0.9571796030463787,True
2025-03-21,0.9569122154246166,True
2025-03-24,0.9582082854379258,True
2025-03-25,0.9570545507751964,True
2025-03-26,0.9566293971781553,True
2025-03-27,0.9558751443243185,True
2025-03-28,0.9553896736140027,True
2025-03-31,0.9560349662478964,True
2025-04-01,0.9563040348137185,True
2025-04-02,0.9550036273271576,True
2025-04-03,0.9551811819607721,True
2025-04-04,0.9242733193714459,True
2025-04-08,0.9239684777802959,True
2025-04-09,0.9539988082032012,True
2025-04-10,0.9671312611878679,True
2025-04-11,0.9698007739624668,True
2025-04-14,0.9712300727572121,True
2025-04-15,0.976127786480404,True
2025-04-16,0.9708356450977957,True
