Date,spectral_radius,stable
2023-08-02,0.9621128568634426,True
2023-08-03,0.9601928195317845,True
2023-08-04,0.9540541884289077,True
2023-08-07,0.9514875101745053,True
2023-08-08,0.9494236148167025,True
2023-08-09,0.9486400868733993,True
2023-08-10,0.9501124482857394,True
2023-08-11,0.9514513285136454,True
2023-08-14,0.9505402264514573,True
2023-08-15,0.9497448579542589,True
2023-08-16,0.9499043447452383,True
2023-08-17,0.9514378305539362,True
2023-08-18,0.9778504544625031,True
2023-08-21,0.9882009658889434,True
2023-08-22,0.979544241830508,True
2023-08-23,0.9775528842424575,True
2023-08-24,0.9797713191056396,True
2023-08-25,0.9789107115311207,True
2023-08-28,0.977815077325192,True
2023-08-29,0.973930883304034,True
2023-08-30,0.9755536148950715,True
2023-08-31,0.9756708350357882,True
2023-09-05,0.9840250189145994,True
2023-09-06,0.9819592157780946,True
2023-09-07,0.9786199063697322,True
2023-09-08,0.9771951246950589,True
2023-09-11,0.9790599845278399,True
2023-09-12,0.9797151820700578,True
2023-09-13,0.9776248080269361,True
2023-09-14,0.977455936233864,True
2023-09-15,0.9754666653623809,True
2023-09-18,0.9733481687424301,True
2023-09-19,0.9830625685422767,True
2023-09-20,0.9736550009894552,True
2023-09-21,0.9669148041697117,True
2023-09-22,0.9681043765219995,True
2023-09-25,0.964729799416024,True
2023-09-26,0.9606968663906533,True
2023-09-27,0.9586721969750999,True
2023-09-28,0.953538588682382,True
2023-09-29,0.9527134538759349,True
2023-10-02,0.9508953583205006,True
2023-10-03,0.9520977581634941,True
2023-10-04,0.9396386640087845,True
2023-10-05,0.9401153124892508,True
2023-10-06,0.9413127810650286,True
2023-10-09,0.9407321005496545,True
2023-10-10,0.9485512386361901,True
2023-10-11,0.9405461265185535,True
2023-10-12,0.9424129633851333,True
2023-10-13,0.9634345518719701,True
2023-10-16,0.9518106647914505,True
2023-10-17,0.9649085734937517,True
2023-10-18,0.9583626445394023,True
2023-10-19,0.9487762055902536,True
2023-10-20,0.9385876602907286,True
2023-10-23,0.963686932903637,True
2023-10-24,0.9781553579217817,True
2023-10-25,0.9717243349170511,True
2023-10-26,0.9709319871257236,True
2023-10-27,0.9841395761995084,True
2023-10-30,0.9730585518814906,True
2023-10-31,0.9710827331706468,True
2023-11-01,0.9673983925378191,True
2023-11-02,0.960458595346161,True
2023-11-03,0.961577283826841,True
2023-11-06,0.9611188841698391,True
2023-11-07,0.973175998173694,True
2023-11-08,0.960266642537186,True
2023-11-09,0.9688208031000882,True
2023-11-10,0.9640020905951239,True
2023-11-13,0.9615015155954862,True
2023-11-14,0.9623993136103787,True
2023-11-15,0.9648627331752297,True
2023-11-16,0.9619862884066797,True
2023-11-17,0.9653563769391968,True
2023-11-20,0.9657443414536955,True
2023-11-21,0.9584191245745342,True
2023-11-22,0.9692357513784281,True
2023-11-23,0.9986706381950549,True
2023-11-24,0.9888361771591936,True
2023-11-27,0.9804967879989075,True
2023-11-28,0.9878891061725298,True
2023-11-29,1.013333332895614,False
