Date,TCI
2023-08-02,2.183138512878728
2023-08-03,1.5594967028229896
2023-08-04,1.3298854982307502
2023-08-07,1.2757279552992735
2023-08-08,1.2463601533713249
2023-08-09,1.2291716519135114
2023-08-10,1.2596840114114511
2023-08-11,1.3289895501015188
2023-08-14,1.3181849571917221
2023-08-15,1.303792339437478
2023-08-16,1.311202275121141
2023-08-17,1.355874317277513
2023-08-18,3.2073929219200235
2023-08-21,15.579081467730665
2023-08-22,13.717724190694051
2023-08-23,13.419096556734422
2023-08-24,13.784530198274732
2023-08-25,13.655844835875634
2023-08-28,13.607367622611596
2023-08-29,13.851793340760011
2023-08-30,13.165252693890622
2023-08-31,12.885181759693284
2023-09-05,13.16867848029379
2023-09-06,12.716819528045164
2023-09-07,12.992393228732576
2023-09-08,13.084392329613621
2023-09-11,11.38083810824365
2023-09-12,11.87084541682479
2023-09-13,12.067911788646287
2023-09-14,11.865369986039155
2023-09-15,11.806343395398185
2023-09-18,12.23126587176504
2023-09-19,11.28949914042949
2023-09-20,11.471080054334054
2023-09-21,12.048678741991898
2023-09-22,12.41370957820115
2023-09-25,11.443482623156045
2023-09-26,10.018431496224586
2023-09-27,10.067141135466377
2023-09-28,9.894699266306885
2023-09-29,9.590263597148569
2023-10-02,9.981413947469525
2023-10-03,9.939220709638374
2023-10-04,9.720606221951966
2023-10-05,9.812968014561363
2023-10-06,9.516363395526467
2023-10-09,9.43956973560167
2023-10-10,9.003409582142474
2023-10-11,9.397444984321867
2023-10-12,9.617509373204946
2023-10-13,7.804142379782296
2023-10-16,7.241422940330682
2023-10-17,7.978488139240613
2023-10-18,7.0156720848998075
2023-10-19,7.218214732564725
2023-10-20,7.556835652243476
2023-10-23,7.102533399110101
2023-10-24,8.876370733747033
2023-10-25,8.324868251529443
2023-10-26,8.343874470965543
2023-10-27,6.576460133439743
2023-10-30,6.071717956527389
2023-10-31,6.173485572611026
2023-11-01,6.541490496910999
2023-11-02,6.514897205209787
2023-11-03,6.463912919572434
2023-11-06,6.510073191299658
2023-11-07,5.549017205087503
2023-11-08,5.924744200946883
2023-11-09,5.656558821428777
2023-11-10,5.75847402034847
2023-11-13,5.821751456648902
2023-11-14,6.1197903329178445
2023-11-15,7.125665384448951
2023-11-16,9.76020663445446
2023-11-17,16.319146525972553
2023-11-20,17.502304576125162
2023-11-21,17.589743137798404
2023-11-22,17.195194600749044
2023-11-23,22.25782196427848
2023-11-24,25.343336942293224
2023-11-27,21.789311505194988
2023-11-28,21.742634802033972
2023-11-29,21.19916882961017
2023-11-30,16.232360776749733
2023-12-01,14.876800741824553
2023-12-04,13.951837344582131
2023-12-05,17.3166215286164
2023-12-06,16.78553917836294
2023-12-07,15.169226421545845
2023-12-08,14.589559756036914
2023-12-11,13.695598933530695
2023-12-12,19.256153320583334
2023-12-13,16.196897161287563
2023-12-14,16.508928867986025
2023-12-15,15.520752286805518
2023-12-18,15.249553340520857
2023-12-19,15.22236849123072
2023-12-20,14.960110350492988
2023-12-21,15.59065857750151
2023-12-22,15.042296287039974
2023-12-25,15.538910929763738
2023-12-26,16.99908414261921
2023-12-27,17.947267496577
2023-12-28,17.320204461240277
2023-12-29,20.134642749062145
2024-01-02,20.52094067583397
2024-01-03,21.46568838501138
2024-01-04,22.663406291385837
2024-01-05,21.368051335593012
2024-01-08,19.956675104995515
2024-01-09,20.35865792135059
2024-01-10,20.22742649803343
2024-01-11,20.677264877979063
2024-01-12,20.247237600532117
2024-01-15,21.818586514742716
2024-01-16,21.521728548731545
2024-01-17,22.292021918429686
2024-01-18,22.57780591172163
2024-01-19,21.747073715486508
2024-01-22,21.906824867784092
2024-01-23,19.726486592294382
2024-01-24,20.04706578214201
2024-01-25,20.723618420861992
2024-01-26,21.31516105067936
2024-01-29,20.77594689494448
2024-01-30,20.925250310830545
2024-01-31,19.995051012738955
2024-02-01,16.950365518026995
2024-02-02,16.807816047956646
2024-02-05,17.533495128226576
2024-02-06,17.662056670392893
2024-02-07,18.22841968587458
2024-02-15,18.638164925671607
2024-02-16,19.055580408644037
2024-02-19,18.20510519910182
2024-02-20,17.98561375657272
2024-02-21,17.879975553794527
2024-02-22,18.51026642323723
2024-02-23,18.557524238317715
2024-02-26,18.1601625625726
2024-02-27,17.205567582288573
2024-02-28,16.682379934547356
2024-02-29,16.538090821132254
2024-03-01,15.689800252733638
2024-03-04,14.453927507817221
2024-03-05,20.6223513706225
2024-03-06,16.5071035045457
2024-03-07,18.274190563833063
2024-03-08,17.825772639907825
2024-03-11,22.940602741319278
2024-03-12,22.835086969117324
2024-03-13,19.530233194094805
2024-03-14,20.03885535702937
2024-03-15,16.777255580526145
2024-03-18,16.885807183829403
2024-03-19,14.257900895642686
2024-03-20,16.521685681438495
2024-03-21,16.335756688179256
2024-03-22,15.503424927025387
2024-03-25,14.23718772680454
2024-03-26,16.35963292016934
2024-03-27,13.502408493362028
2024-03-28,13.336750960652907
2024-03-29,11.322887617881028
2024-04-01,11.43198880954499
2024-04-02,9.42019777899162
2024-04-03,10.129322921747889
2024-04-04,12.921276540639303
2024-04-05,11.828275614298846
2024-04-08,12.713653056249855
2024-04-09,14.803723765544206
2024-04-10,24.50054103922417
2024-04-11,25.978862673357565
2024-04-12,25.924109302038385
2024-04-15,24.88771137959986
2024-04-16,16.659619969974013
2024-04-17,16.72913410402325
2024-04-19,16.161442237347618
2024-04-22,16.221139976257007
2024-04-23,15.83392740981221
2024-04-24,15.697622175899914
2024-04-25,19.992556338215934
2024-04-26,20.568298738742325
2024-05-02,20.522942918506033
2024-05-03,12.462748295885914
2024-05-06,12.414432468897095
2024-05-07,12.115475532396637
2024-05-08,12.114733699448399
2024-05-09,12.170252692006875
2024-05-10,12.269009088834123
2024-05-13,17.27764233133748
2024-05-14,15.232967084766335
2024-05-15,14.846384824072066
2024-05-16,14.884167608458595
2024-05-17,14.88627015725182
2024-05-20,15.240723643369163
2024-05-21,15.359992461478319
2024-05-22,15.647442645443311
2024-05-23,15.711380200561345
2024-05-24,15.67229133572612
2024-05-27,15.109023281940695
2024-05-28,15.40356321882444
2024-05-29,15.404245047292994
2024-05-30,15.766802707951724
2024-05-31,13.169471115379208
2024-06-03,13.202047125131921
2024-06-04,12.516674099707705
2024-06-05,11.288734043203968
2024-06-06,10.087404406821724
2024-06-07,9.530903370885468
2024-06-10,9.734781925748718
2024-06-11,9.558983800675769
2024-06-12,9.766251733839411
2024-06-13,9.677763776208737
2024-06-14,9.581102118886909
2024-06-17,9.000091346177287
2024-06-18,8.957153789057633
2024-06-19,8.612095304317831
2024-06-20,8.60785972162503
2024-06-21,8.540819876358414
2024-06-24,8.33728717950338
2024-06-25,15.559435610091588
2024-06-26,15.585439356933056
2024-06-27,15.099373284295693
2024-06-28,15.51129619406298
2024-07-01,15.627708001292495
2024-07-02,15.257199231255436
2024-07-03,15.330858668250377
2024-07-04,12.043727998657184
2024-07-05,6.213110518423492
2024-07-08,6.338517228284864
2024-07-09,7.185202405496582
2024-07-10,7.67344453866297
2024-07-11,7.520160034194075
2024-07-12,8.14255952472331
2024-07-15,8.673272666756944
2024-07-16,5.243824134515618
2024-07-17,6.2372586659573495
2024-07-18,5.92860905826637
2024-07-19,10.92090496272998
2024-07-22,9.590032702003773
2024-07-23,8.246739696956562
2024-07-24,5.818035552376728
2024-07-25,5.9178280855078995
2024-07-26,5.400007108782801
2024-07-29,5.430902603131919
2024-07-30,5.343555301373958
2024-07-31,5.516073719334483
2024-08-01,5.054380288808399
2024-08-02,3.61460465632533
2024-08-05,3.0280521468147854
2024-08-06,23.903414266098668
2024-08-07,23.95647920621651
2024-08-08,23.537623620251043
2024-08-09,22.25972655127119
2024-08-12,22.27215439599203
2024-08-13,21.868357616490147
2024-08-14,22.16683783973554
2024-08-15,21.41847551314846
2024-08-16,21.316993326966234
2024-08-19,20.91119285377878
2024-08-20,21.024670035789864
2024-08-21,21.168719697206324
2024-08-22,21.17672030052254
2024-08-23,21.247990587329838
2024-08-26,20.700331087256775
2024-08-27,20.721488596528783
2024-08-28,15.966329072607174
2024-08-29,16.10836397206667
2024-08-30,16.56275061441119
2024-09-04,17.108562615568662
2024-09-05,17.005666913197285
2024-09-06,16.896473206697312
2024-09-09,14.476854813735693
2024-09-10,14.29694233365268
2024-09-11,12.118645926819957
2024-09-12,12.798157190713097
2024-09-13,13.665917662873094
2024-09-16,13.606077594587125
2024-09-17,14.230302744530702
2024-09-18,13.960313606056227
2024-09-19,14.324547003387503
2024-09-20,14.86159413102466
2024-09-23,15.983433406210418
2024-09-24,17.11888346722012
2024-09-25,16.55608419331511
2024-09-26,16.497868544437576
2024-09-27,16.847919954825073
2024-09-30,17.652832797251506
2024-10-01,15.147072841173802
2024-10-02,11.373687737509764
2024-10-03,11.018417469736171
2024-10-04,8.985759286546594
2024-10-07,8.884426060112908
2024-10-08,10.629167911754104
2024-10-09,10.738663977401112
2024-10-10,10.049907349907935
2024-10-11,10.723465283723762
