Date,BTC,SJC,VNINDEX
2023-08-02,3.6708181713267174,2.0816341297302587,7.813893437653907
2023-08-03,0.9829087825145466,2.539122408961536,6.8061962016966575
2023-08-04,0.947643272459564,1.8398311182303395,6.211422290499236
2023-08-07,0.7067883890366833,1.6980067370983454,5.983681523363238
2023-08-08,0.5558817559439877,1.5207470188684624,5.886779139347354
2023-08-09,0.39722699847044574,1.635860182327853,5.84101777688677
2023-08-10,0.6009558254585934,1.5123848414940078,5.888765639154514
2023-08-11,0.8866766162236139,1.4074246716779593,6.053173826493552
2023-08-14,0.8036048342960456,1.2949604325531716,6.033761806111282
2023-08-15,0.7594958331778479,1.1839674876883532,6.063935811205823
2023-08-16,0.754411542258282,1.2687132062785267,6.059835849510353
2023-08-17,0.7452948641524793,1.8871463877761063,5.994698693618972
2023-08-18,3.739218600850136,9.537165471514374,5.920273340769722
2023-08-21,46.923009652029435,11.718644671025624,9.11016166580103
2023-08-22,40.46269114102705,12.645392384744502,5.273731724098807
2023-08-23,38.14805807332598,12.588247377124762,4.881147222229276
2023-08-24,38.82989174337386,12.226988865502564,5.42864804390617
2023-08-25,37.91975911942838,11.807168351027942,5.396514134683406
2023-08-28,37.00759752092284,10.973111911626932,5.51059999705471
2023-08-29,36.3699232278533,9.032794367844854,5.9032850046090495
2023-08-30,35.233443560082,11.355381607576199,5.723415359476314
2023-08-31,34.37216179952951,10.620576396421377,5.566749741459487
2023-09-05,37.84378100377307,15.742808646771467,6.051311827852601
2023-09-06,34.42719935017219,14.817809839439155,6.601807631713285
2023-09-07,31.606901380977593,13.21506521820175,7.479160313814582
2023-09-08,29.77516691069051,12.325969296148308,8.203147134207267
2023-09-11,28.96827901021166,12.316660706576577,5.670522299668668
2023-09-12,30.353701253777132,13.47082366067215,6.096268605245103
2023-09-13,29.202381882487426,12.824110614947326,6.658164135826771
2023-09-14,29.07608769541564,11.857011918451976,6.297823544727876
2023-09-15,28.891891107819045,10.361642934945415,6.323441204615133
2023-09-18,28.534654557473427,9.356808972175369,6.665459353658387
2023-09-19,27.434022358476618,8.193054365671115,6.562079263858289
2023-09-20,27.70482278533295,6.872692111336487,6.422852169270421
2023-09-21,28.29007979650231,4.9481827071097495,6.685089608580408
2023-09-22,29.203778907854694,6.267666444562292,6.685880146741264
2023-09-25,28.392577633479867,3.8636543824269065,6.621657217507327
2023-09-26,25.189518612536897,2.031995206872672,9.236724976886258
2023-09-27,25.251601846311424,1.6305453354284571,9.749333018596197
2023-09-28,26.00262911900496,1.2264387682887956,9.100653435345585
2023-09-29,26.12405217841759,1.3657075352898174,7.9853914746614745
2023-10-02,26.668444465146067,1.1918393114869086,8.103773929876745
2023-10-03,26.469888220083227,1.2433715700644665,8.156764870038968
2023-10-04,22.582913423134354,0.16479565809734975,14.089275972425463
2023-10-05,22.53095097735498,0.1728380351130987,13.91054047762601
2023-10-06,22.30452635968826,0.2348802201042166,13.245864529447648
2023-10-09,22.642769974481624,0.2277687634471004,12.738481943443091
2023-10-10,20.255105924261795,0.9636403308947994,13.05437587305719
2023-10-11,21.067219091878243,0.8172591114307348,13.090287919634491
2023-10-12,20.69924997269451,1.7324719177931658,13.16038135548878
2023-10-13,16.816688320868955,2.408195592511031,10.181877268925488
2023-10-16,17.918908828485293,1.6124723245298012,8.452204088150717
2023-10-17,18.41303860392467,3.1244055286233197,9.125970431512698
2023-10-18,17.722232798530758,0.6511666536147431,9.021990561324088
2023-10-19,17.759696663262236,0.6320393191635132,10.177404576561466
2023-10-20,17.9898879544824,0.7632469791514218,10.90908736919437
2023-10-23,16.714829520697094,0.571948284162549,10.614856518599103
2023-10-24,22.983649129896566,9.116594566013026,3.6952794739567474
2023-10-25,21.901403679935918,8.939409747980653,3.563524695164655
2023-10-26,21.82620649414143,7.769237037593568,3.617038286697538
2023-10-27,16.147539908657315,6.2803022032317575,9.075638031332767
2023-10-30,15.645886676367859,5.395796357467453,6.508412047712597
2023-10-31,15.357204089403552,4.828165574888665,7.575412487717481
2023-11-01,15.311988336388993,3.9834836316978373,9.529634776882512
2023-11-02,15.41104118367642,3.741844371836467,8.766173311680014
2023-11-03,15.399119657010374,4.072867061158036,8.349296945482331
2023-11-06,15.490065013788556,3.814060823388954,8.394922818934013
2023-11-07,13.980989894648577,2.7199991179678418,8.304430413331653
2023-11-08,16.388347290672467,1.5976908375635146,7.986176072381923
2023-11-09,14.571495546149837,1.5642252457160555,7.709883717612753
2023-11-10,15.004258365571177,1.429405571927267,7.802230791919273
2023-11-13,15.388994419427371,1.371287000513044,7.7334330550469454
2023-11-14,14.711344560489925,1.4267924706818258,8.72989536876798
2023-11-15,14.464079252728412,2.3709659686895868,11.117690506783152
2023-11-16,13.257457979810482,2.9714478270370104,15.43559364404099
2023-11-17,16.396997249927946,3.660576307713459,25.036497568257698
2023-11-20,17.404431700925947,3.5495298091905547,22.628982527907727
2023-11-21,13.699854075646734,4.012450228512742,23.066591540590075
2023-11-22,26.333039467189035,4.029370562273227,25.59885390782115
2023-11-23,34.786965555955184,6.806812870521206,45.28038773124698
2023-11-24,38.438787888816584,4.861433149024242,42.850130767068606
2023-11-27,34.83620157427559,3.4479094776997177,37.78528839070092
2023-11-28,34.41044589953746,3.710371832411752,39.13362565031616
2023-11-29,22.744304568820063,7.280053893649818,43.64504733503593
2023-11-30,25.774824263085282,3.760766639365376,30.900533177458513
2023-12-01,28.986898700537534,3.4128790136704112,24.735739680762002
